LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,LOC_TOTAL,bug
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,4,7,4,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
3,1,0,0,1,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,3,7,3,3,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,2,7,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,6,15,5,4,0
3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,3,0
5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,5,0
4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,4,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
16,11,0,0,6,3,4,24.08,20.42,10035.66,0.16,93,0.05,557.54,35,58,18,16,0
16,11,0,0,6,3,4,24.96,18.42,8470.55,0.15,87,0.05,470.59,35,52,19,16,0
3,3,0,0,2,2,1,15.56,5.14,411.43,0.03,20,0.19,22.86,8,12,7,3,0
3,3,0,0,2,2,1,15.56,5.14,411.43,0.03,20,0.19,22.86,8,12,7,3,0
6,3,0,0,2,2,1,32.09,5.71,1047.99,0.06,40,0.18,58.22,16,24,14,6,0
6,3,0,0,2,2,1,32.09,5.71,1047.99,0.06,40,0.18,58.22,16,24,14,6,0
10,7,0,0,4,3,1,18.14,12.95,3044.6,0.08,50,0.08,169.14,19,31,11,10,0
10,7,0,0,4,3,1,19.27,13.82,3679.42,0.09,56,0.07,204.41,19,37,11,10,0
19,17,0,0,9,7,3,29.84,17.41,9046.68,0.17,103,0.06,502.59,37,66,17,19,0
19,17,0,0,9,7,3,33.91,15.58,8230.61,0.18,103,0.06,457.26,37,66,19,19,0
58,37,0,0,19,8,15,45.28,39.26,69777.4,0.59,290,0.03,3876.52,111,179,41,58,0
58,37,0,0,19,8,15,45.72,37.0,62592.24,0.56,276,0.03,3477.35,111,165,42,58,0
11,5,1,11,3,1,1,13.3,41.33,22726.68,0.18,109,0.02,1262.59,31,78,9,12,0
11,5,1,11,3,1,1,13.3,41.33,22726.68,0.18,109,0.02,1262.59,31,78,9,12,0
9,9,0,0,5,2,4,20.61,10.96,2476.71,0.08,47,0.09,137.6,19,28,13,9,0
9,9,0,0,5,2,4,21.19,11.69,2896.85,0.08,51,0.09,160.94,19,32,13,9,0
10,7,0,0,4,3,1,17.55,13.82,3350.9,0.08,51,0.07,186.16,19,32,11,10,0
10,7,0,0,4,3,1,18.66,14.68,4023.1,0.09,57,0.07,223.51,19,38,11,10,0
9,9,0,0,5,2,4,21.19,11.69,2896.85,0.08,51,0.09,160.94,19,32,13,9,0
9,9,0,0,5,2,4,20.61,10.96,2476.71,0.08,47,0.09,137.6,19,28,13,9,0
21,11,0,0,6,3,1,34.68,21.58,16147.85,0.25,134,0.05,897.1,51,83,26,21,0
21,11,0,0,6,3,1,36.04,19.83,14178.36,0.24,128,0.05,787.69,51,77,27,21,0
5,3,0,0,2,2,1,23.23,6.05,850.35,0.05,32,0.17,47.24,11,21,10,5,0
5,3,0,0,2,2,1,23.23,6.05,850.35,0.05,32,0.17,47.24,11,21,10,5,0
11,3,0,0,2,2,1,31.35,9.97,3114.36,0.1,65,0.1,173.02,23,42,15,11,0
11,3,0,0,2,2,1,31.35,9.97,3114.36,0.1,65,0.1,173.02,23,42,15,11,0
5,1,0,3,1,1,1,17.9,9.1,1481.92,0.05,36,0.11,82.33,14,22,10,5,0
5,1,0,3,1,1,1,17.9,9.1,1481.92,0.05,36,0.11,82.33,14,22,10,5,0
4,1,0,0,1,1,1,22.31,4.95,546.71,0.04,26,0.2,30.37,11,15,10,4,0
4,1,0,0,1,1,1,22.31,4.95,546.71,0.04,26,0.2,30.37,11,15,10,4,0
5,1,0,0,1,1,1,27.63,2.81,218.56,0.03,21,0.36,12.14,9,12,8,5,0
5,1,0,0,1,1,1,27.63,2.81,218.56,0.03,21,0.36,12.14,9,12,8,5,0
3,1,0,0,1,1,1,6.89,3.0,62.04,0.01,8,0.33,3.45,3,5,2,3,0
3,1,0,0,1,1,1,6.89,3.0,62.04,0.01,8,0.33,3.45,3,5,2,3,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
8,1,0,5,1,1,1,42.46,4.07,703.86,0.06,40,0.25,39.1,19,21,14,8,0
8,1,0,5,1,1,1,42.46,4.07,703.86,0.06,40,0.25,39.1,19,21,14,8,0
3,1,0,0,1,1,1,15.02,5.71,490.5,0.03,21,0.18,27.25,8,13,7,3,0
3,1,0,0,1,1,1,15.02,5.71,490.5,0.03,21,0.18,27.25,8,13,7,3,0
2,1,0,0,1,1,1,15.23,4.0,243.67,0.02,16,0.25,13.54,6,10,6,2,0
2,1,0,0,1,1,1,15.23,4.0,243.67,0.02,16,0.25,13.54,6,10,6,2,0
40,27,0,0,14,8,1,43.33,25.77,28780.5,0.37,216,0.04,1598.92,81,135,22,40,0
40,27,0,0,14,8,1,45.28,27.61,34524.47,0.42,240,0.04,1918.03,81,159,22,40,0
13,5,0,0,3,2,1,21.0,22.4,10536.98,0.16,89,0.04,585.39,28,61,15,13,0
13,5,0,0,3,2,1,16.61,29.17,14130.64,0.16,93,0.03,785.04,28,65,12,13,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
6,5,4,1,3,2,1,20.54,4.38,393.13,0.03,23,0.23,21.84,10,13,8,10,0
3,1,2,0,1,1,1,14.4,2.5,90.0,0.01,12,0.4,5.0,5,7,4,5,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
4,1,0,7,1,1,1,17.17,2.4,98.9,0.01,13,0.42,5.49,6,7,5,4,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
8,1,14,1,1,1,1,110.63,3.8,1594.44,0.14,84,0.26,88.58,41,43,27,22,0
8,1,14,1,1,1,1,110.63,3.8,1594.44,0.14,84,0.26,88.58,41,43,27,22,0
4,1,0,7,1,1,1,17.17,2.4,98.9,0.01,13,0.42,5.49,6,7,5,4,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
7,1,0,9,1,1,1,44.77,2.18,213.1,0.03,25,0.46,11.84,12,13,11,7,0
7,1,0,9,1,1,1,38.4,2.5,240.0,0.03,24,0.4,13.33,11,13,11,7,0
8,1,1,1,1,1,1,40.45,3.09,386.43,0.04,32,0.32,21.47,17,15,11,9,0
8,1,1,1,1,1,1,40.45,3.09,386.43,0.04,32,0.32,21.47,17,15,11,9,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
2,1,2,0,1,1,1,21.67,1.8,70.2,0.01,13,0.56,3.9,6,7,5,4,0
8,3,2,0,2,1,1,13.33,8.0,852.85,0.04,28,0.13,47.38,12,16,6,10,0
5,1,0,3,1,1,1,37.57,5.85,1283.91,0.07,50,0.17,71.33,19,31,13,5,0
7,1,0,0,1,1,1,19.72,7.88,1223.17,0.05,38,0.13,67.95,14,24,8,7,0
10,3,2,0,2,1,1,10.97,11.67,1493.33,0.04,32,0.09,82.96,14,18,6,12,0
7,1,0,4,1,1,1,22.64,7.0,1109.2,0.05,38,0.14,61.62,14,24,9,7,0
1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
1,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
5,1,0,0,1,1,1,21.25,2.4,122.4,0.02,17,0.42,6.8,8,9,5,5,0
5,1,0,0,1,1,1,21.25,2.4,122.4,0.02,17,0.42,6.8,8,9,5,5,0
4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,7,13,4,4,0
4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,7,13,4,4,0
4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,4,0
4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,4,0
8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,8,0
8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,8,0
54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,80,104,22,55,0
54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,80,104,22,55,0
0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,0,0
0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,0,0
23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,23,0
23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,23,0
0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,0,0
0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,0,0
19,5,0,3,3,3,1,20.96,10.5,2310.82,0.07,48,0.1,128.38,21,27,12,19,0
19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,20,26,11,19,0
12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,13,18,8,12,0
12,3,0,2,2,2,1,16.67,8.56,1220.22,0.05,33,0.12,67.79,14,19,9,12,0
12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,12,0
12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,12,0
4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,0
4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,0
13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,13,0
13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,13,0
13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,13,0
13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,13,0
4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,4,0
4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,4,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,5,9,3,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,5,9,3,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0,3,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0,3,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0,2,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0,2,0,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
